,id_ticket,fecha,id_empleado,id_agente,categoría,tipo,severidad,prioridad,días_resolución,satisfacción,web,índice_,semestre
7861,SDLEET-5742698133,2016-11-24,273.0,41.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
7862,SDLEET-6142446320,2016-03-17,1052.0,33.0,Software,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
7863,SDLEET-6342649664,2016-10-06,46.0,6.0,Software,Problema,4 - Crítico,0 - Sin Asignar,3.0,4.0,www.tractchun.es,1.0,2º semestre
7864,SDLEET-7442707811,2016-12-03,231.0,38.0,Software,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
7865,SDLEET-7642453122,2016-03-24,1782.0,1.0,Software,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
7866,SDLEET-7842555071,2016-07-04,1257.0,50.0,Software,Problema,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
7867,SDLEET-8642515067,2016-05-25,1006.0,20.0,Software,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
7868,SDLENR-0042375701,2016-01-06,380.0,47.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7869,SDLENR-0142576577,2016-07-25,247.0,25.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
7870,SDLENR-1042407974,2016-02-07,1787.0,39.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7871,SDLENR-1042435143,2016-03-06,1614.0,11.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
7872,SDLENR-1042469068,2016-04-09,1176.0,40.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7873,SDLENR-1042477432,2016-04-17,1123.0,24.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
7874,SDLENR-1042556223,2016-07-05,642.0,22.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,2º semestre
7875,SDLENR-1042567650,2016-07-16,445.0,46.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,2º semestre
7876,SDLENR-1042597747,2016-08-15,1794.0,47.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
7877,SDLENR-1042693234,2016-11-19,843.0,42.0,Acceso&%Login,Problema,4 - Crítico,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,2º semestre
7878,SDLENR-1042703591,2016-11-29,1699.0,25.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,2º semestre
7879,SDLENR-1142378731,2016-01-09,1153.0,7.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,1º semestre
7880,SDLENR-1142447286,2016-03-18,198.0,22.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,1º semestre
7881,SDLENR-1142513613,2016-05-23,71.0,6.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
7882,SDLENR-1142526775,2016-06-05,667.0,37.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
7883,SDLENR-1142668958,2016-10-25,1415.0,49.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,2º semestre
7884,SDLENR-1142731624,2016-12-27,982.0,46.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,2º semestre
7885,SDLENR-1242420322,2016-02-20,1582.0,3.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,www.tractchun.es,1.0,1º semestre
7886,SDLENR-2042526217,2016-06-05,1571.0,22.0,Acceso&%Login,Problema,4 - Crítico,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
7887,SDLENR-2042621556,2016-09-08,785.0,25.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,2º semestre
7888,SDLENR-2042674847,2016-10-31,1484.0,48.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
7889,SDLENR-2142643959,2016-09-30,405.0,49.0,Acceso&%Login,Problema,4 - Crítico,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
7890,SDLENR-2242640001,2016-09-27,1620.0,50.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,www.tractchun.es,1.0,2º semestre
7891,SDLENR-3042380793,2016-01-11,189.0,7.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7892,SDLENR-3042507672,2016-05-17,1017.0,6.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7893,SDLENR-3042640633,2016-09-27,913.0,46.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
7894,SDLENR-4042493342,2016-05-03,724.0,13.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7895,SDLENR-4042533149,2016-06-12,1514.0,41.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
7896,SDLENR-4042633555,2016-09-20,1555.0,25.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,2º semestre
7897,SDLENR-4142582030,2016-07-31,1753.0,30.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,2º semestre
7898,SDLENR-4342672646,2016-10-29,1694.0,46.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
7899,SDLENR-5042455959,2016-03-26,555.0,39.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7900,SDLENR-5042475956,2016-04-15,1465.0,39.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7901,SDLENR-5042530760,2016-06-09,326.0,7.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
7903,SDLENR-5042658685,2016-10-15,1178.0,6.0,Acceso&%Login,Problema,4 - Crítico,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
7904,SDLENR-5042703003,2016-11-29,1560.0,10.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
7905,SDLENR-5142682734,2016-11-08,1563.0,37.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,2º semestre
7906,SDLENR-5242503145,2016-05-13,834.0,1.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,www.tractchun.es,1.0,1º semestre
7907,SDLENR-6042550120,2016-06-29,1712.0,41.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
7908,SDLENR-6042606423,2016-08-24,732.0,44.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
7910,SDLENR-6042673756,2016-10-30,5.0,7.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,2º semestre
7911,SDLENR-6142535674,2016-06-14,237.0,46.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
7912,SDLENR-6142734646,2016-12-30,1834.0,6.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,1.0,www.tractchun.es,1.0,2º semestre
7913,SDLENR-6142734917,2016-12-30,511.0,39.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,2º semestre
7914,SDLENR-6242564227,2016-07-13,762.0,32.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
7915,SDLENR-6442525379,2016-06-04,147.0,13.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
7916,SDLENR-7042504802,2016-05-14,1410.0,28.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
7917,SDLENR-7042682265,2016-11-08,1686.0,22.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,2º semestre
7918,SDLENR-8042548279,2016-06-27,927.0,32.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
7919,SDLENR-8042583879,2016-08-01,1687.0,28.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
7920,SDLENR-8042598433,2016-08-16,1533.0,14.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
7921,SDLENR-8142385348,2016-01-16,574.0,3.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,1º semestre
7922,SDLENR-8142613138,2016-08-31,3.0,11.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
7923,SDLENR-8142647831,2016-10-04,643.0,48.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
7924,SDLENR-8242726677,2016-12-22,937.0,6.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,www.tractchun.es,1.0,2º semestre
7925,SDLENR-9042375504,2016-01-06,1040.0,25.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
7926,SDLENR-9042388352,2016-01-19,1865.0,13.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7927,SDLENR-9142701273,2016-11-27,947.0,22.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,1.0,www.tractchun.es,1.0,2º semestre
7928,SDLENT-0042449609,2016-03-20,590.0,46.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7929,SDLENT-0042539231,2016-06-18,1233.0,42.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
7930,SDLENT-0042593587,2016-08-11,138.0,25.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,2º semestre
7931,SDLENT-1042374500,2016-01-05,1090.0,25.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
7932,SDLENT-1142688138,2016-11-14,1163.0,1.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,2º semestre
7933,SDLENT-2042666903,2016-10-23,60.0,19.0,Acceso&%Login,Problema,4 - Crítico,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,2º semestre
7934,SDLENT-3042411582,2016-02-11,1678.0,25.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7935,SDLENT-3042416815,2016-02-16,1961.0,18.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
7936,SDLENT-5042469870,2016-04-09,47.0,48.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7937,SDLENT-5042480052,2016-04-20,1805.0,40.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
7938,SDLENT-7042558967,2016-07-07,206.0,9.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,2º semestre
7939,SDLENT-7042692341,2016-11-18,1354.0,43.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,2º semestre
7940,SDLENT-7242516037,2016-05-26,103.0,50.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
7941,SDLENT-8042421708,2016-02-21,960.0,37.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
7942,SDLENT-8042642826,2016-09-29,1082.0,28.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,2º semestre
7943,SDLENT-9242727380,2016-12-23,1958.0,13.0,Acceso&%Login,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
7944,SDLESR-0242505012,2016-05-15,401.0,10.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
7945,SDLESR-0342678913,2016-11-04,961.0,9.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,4.0,www.tractchun.es,1.0,2º semestre
7946,SDLESR-0842640263,2016-09-27,1266.0,32.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
7947,SDLESR-0942497358,2016-05-07,515.0,13.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,9.0,4.0,www.tractchun.es,1.0,1º semestre
7948,SDLESR-1242370847,2016-01-01,754.0,38.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
7949,SDLESR-1342688098,2016-11-14,1929.0,50.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,4.0,www.tractchun.es,1.0,2º semestre
7950,SDLESR-1542477307,2016-04-17,460.0,3.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,4.0,www.tractchun.es,1.0,1º semestre
7951,SDLESR-2042604046,2016-08-22,84.0,20.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,2º semestre
7952,SDLESR-2242612672,2016-08-30,887.0,6.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,www.tractchun.es,1.0,2º semestre
7953,SDLESR-2442708043,2016-12-04,504.0,50.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
7954,SDLESR-2842426602,2016-02-26,50.0,26.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,8.0,4.0,www.tractchun.es,1.0,1º semestre
7955,SDLESR-2942625611,2016-09-12,601.0,46.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,2º semestre
7956,SDLESR-3142486764,2016-04-26,616.0,37.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,1º semestre
7957,SDLESR-3142494896,2016-05-04,509.0,8.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,www.tractchun.es,1.0,1º semestre
7958,SDLESR-3442549495,2016-06-28,899.0,24.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
7959,SDLESR-3542476305,2016-04-16,1340.0,33.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,1.0,www.tractchun.es,1.0,1º semestre
7960,SDLESR-3642686567,2016-11-12,706.0,35.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,4.0,www.tractchun.es,1.0,2º semestre
7961,SDLESR-3742707335,2016-12-03,1323.0,3.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,7.0,4.0,www.tractchun.es,1.0,2º semestre
7962,SDLESR-4342434213,2016-03-05,381.0,22.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,13.0,4.0,www.tractchun.es,1.0,1º semestre
7963,SDLESR-4342443795,2016-03-14,589.0,37.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,1.0,www.tractchun.es,1.0,1º semestre
7964,SDLESR-4542544659,2016-06-23,1715.0,46.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
7965,SDLESR-5142661186,2016-10-18,108.0,41.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
7966,SDLESR-5242408479,2016-02-08,1127.0,4.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,16.0,4.0,www.tractchun.es,1.0,1º semestre
7967,SDLESR-5442374384,2016-01-05,678.0,13.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,14.0,4.0,www.tractchun.es,1.0,1º semestre
7968,SDLESR-5442587641,2016-08-05,1524.0,6.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,4.0,www.tractchun.es,1.0,2º semestre
7969,SDLESR-5542732774,2016-12-28,117.0,47.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,4.0,www.tractchun.es,1.0,2º semestre
7970,SDLESR-5642441567,2016-03-12,1146.0,5.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
7971,SDLESR-5642621852,2016-09-08,1105.0,28.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,4.0,www.tractchun.es,1.0,2º semestre
7972,SDLESR-5742374961,2016-01-05,1136.0,39.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
7973,SDLESR-5742583375,2016-08-01,507.0,3.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,7.0,1.0,www.tractchun.es,1.0,2º semestre
7974,SDLESR-5742656311,2016-10-13,1751.0,3.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
7975,SDLESR-5942633157,2016-09-20,1415.0,41.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,9.0,4.0,www.tractchun.es,1.0,2º semestre
7976,SDLESR-6042480060,2016-04-20,386.0,50.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,1º semestre
7977,SDLESR-6242384777,2016-01-15,1967.0,37.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,www.tractchun.es,1.0,1º semestre
7978,SDLESR-6342705842,2016-12-01,1754.0,28.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,4.0,www.tractchun.es,1.0,2º semestre
7979,SDLESR-6442558426,2016-07-07,1912.0,4.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,2º semestre
7980,SDLESR-6442588376,2016-08-06,1347.0,3.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,4.0,www.tractchun.es,1.0,2º semestre
7981,SDLESR-6442597041,2016-08-15,1954.0,50.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,4.0,www.tractchun.es,1.0,2º semestre
7982,SDLESR-6442664280,2016-10-21,938.0,12.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
7983,SDLESR-6642530857,2016-06-09,1115.0,18.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
7984,SDLESR-6842529370,2016-06-08,477.0,13.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,1º semestre
7985,SDLESR-7342421310,2016-02-21,611.0,13.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
7986,SDLESR-7342721158,2016-12-17,1485.0,1.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
7987,SDLESR-7442403076,2016-02-03,1997.0,50.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
7988,SDLESR-7442541952,2016-06-20,1115.0,29.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,4.0,www.tractchun.es,1.0,1º semestre
7989,SDLESR-7442715355,2016-12-11,825.0,13.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,4.0,www.tractchun.es,1.0,2º semestre
7990,SDLESR-7642678588,2016-11-04,1418.0,25.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,4.0,www.tractchun.es,1.0,2º semestre
7991,SDLESR-7642715939,2016-12-11,873.0,39.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,4.0,www.tractchun.es,1.0,2º semestre
7992,SDLESR-7942622840,2016-09-09,184.0,28.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,2º semestre
7993,SDLESR-8342412357,2016-02-12,605.0,3.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,4.0,www.tractchun.es,1.0,1º semestre
7994,SDLESR-8342545410,2016-06-24,21.0,14.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
7995,SDLESR-8342551828,2016-06-30,992.0,38.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,4.0,www.tractchun.es,1.0,1º semestre
7996,SDLESR-8342725397,2016-12-21,1119.0,43.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,1.0,www.tractchun.es,1.0,2º semestre
7997,SDLESR-8442613939,2016-08-31,1873.0,39.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
7998,SDLESR-8542688575,2016-11-14,1507.0,25.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,4.0,www.tractchun.es,1.0,2º semestre
7999,SDLESR-8842542466,2016-06-21,1856.0,4.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,8.0,4.0,www.tractchun.es,1.0,1º semestre
8000,SDLESR-9542490902,2016-04-30,820.0,39.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
8001,SDLESR-9642488698,2016-04-28,189.0,46.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,4.0,www.tractchun.es,1.0,1º semestre
8002,SDLESR-9642634344,2016-09-21,1204.0,33.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,2º semestre
8003,SDLEST-0142611391,2016-08-29,1529.0,23.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
8004,SDLEST-0242591831,2016-08-09,53.0,38.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
8005,SDLEST-3142575882,2016-07-24,888.0,48.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
8006,SDLEST-4342707978,2016-12-03,917.0,29.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
8007,SDLEST-4442483050,2016-04-23,325.0,30.0,Sistema,Problema,4 - Crítico,0 - Sin Asignar,4.0,4.0,www.tractchun.es,1.0,1º semestre
8008,SDLEST-5242473345,2016-04-13,484.0,23.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,www.tractchun.es,1.0,1º semestre
8009,SDLEST-5642511880,2016-05-21,1318.0,38.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,4.0,www.tractchun.es,1.0,1º semestre
8010,SDLEST-5842599348,2016-08-17,194.0,3.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
8011,SDLEST-6242470356,2016-04-10,1165.0,23.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
8012,SDLEST-8242567892,2016-07-16,399.0,18.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
8013,SDLEST-9242440283,2016-03-11,1598.0,12.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
8014,SDLEST-9242504837,2016-05-14,1723.0,28.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
8015,SDLEST-9742464361,2016-04-04,1456.0,13.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
8016,SDLTER-0042386880,2016-01-17,1768.0,28.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,4.0,www.tractchun.es,1.0,1º semestre
8017,SDLTER-0042420311,2016-02-20,1921.0,13.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,4.0,www.tractchun.es,1.0,1º semestre
8019,SDLTER-0042520002,2016-05-30,510.0,50.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,1º semestre
8020,SDLTER-0042575079,2016-07-24,1927.0,50.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
8021,SDLTER-0242424022,2016-02-24,722.0,30.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,www.tractchun.es,1.0,1º semestre
8022,SDLTER-0242494994,2016-05-04,59.0,39.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,www.tractchun.es,1.0,1º semestre
8023,SDLTER-0342525374,2016-06-04,1967.0,23.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,4.0,www.tractchun.es,1.0,1º semestre
8024,SDLTER-0642496434,2016-05-06,503.0,4.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,4.0,www.tractchun.es,1.0,1º semestre
8025,SDLTER-0642548337,2016-06-27,1753.0,13.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,16.0,4.0,www.tractchun.es,1.0,1º semestre
8026,SDLTER-0742654869,2016-10-11,1786.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,4.0,www.tractchun.es,1.0,2º semestre
